CMDLINE /home/anthony/anaconda3/envs/thesis/bin/python3.10 test-profiler.py
MEM 1152.847656 1664875909.6783
MEM 1223.539062 1664875909.7786
MEM 1016.402344 1664875909.8788
MEM 1301.316406 1664875909.9792
MEM 1075.640625 1664875910.0795
MEM 1239.335938 1664875910.1798
MEM 1134.621094 1664875910.2801
MEM 1350.886719 1664875910.3804
MEM 1166.531250 1664875910.4807
MEM 1350.886719 1664875910.5810
MEM 1334.890625 1664875910.6814
MEM 1213.394531 1664875910.7817
MEM 1499.082031 1664875910.8819
MEM 1263.570312 1664875910.9822
MEM 1449.769531 1664875911.0825
MEM 1423.773438 1664875911.1829
MEM 1315.628906 1664875911.2832
MEM 1499.210938 1664875911.3835
MEM 1345.457031 1664875911.4838
MEM 1307.636719 1664875911.5840
MEM 1586.972656 1664875911.6843
MEM 1374.867188 1664875911.7846
MEM 1598.093750 1664875911.8850
MEM 1474.410156 1664875911.9853
MEM 1408.839844 1664875912.0856
MEM 1672.156250 1664875912.1859
MEM 1449.574219 1664875912.2862
MEM 1506.242188 1664875912.3865
MEM 1578.097656 1664875912.4868
MEM 1463.179688 1664875912.5871
MEM 1571.425781 1664875912.6875
MEM 1449.777344 1664875912.7878
MEM 1561.683594 1664875912.8881
MEM 1647.898438 1664875912.9883
MEM 1511.332031 1664875913.0886
MEM 1771.039062 1664875913.1889
MEM 1527.058594 1664875913.2892
MEM 1696.976562 1664875913.3896
MEM 1580.480469 1664875913.4899
MEM 1556.648438 1664875913.5902
MEM 1820.480469 1664875913.6905
MEM 1589.132812 1664875913.7908
MEM 1746.417969 1664875913.8912
MEM 1736.421875 1664875913.9915
MEM 1611.761719 1664875914.0918
MEM 1743.750000 1664875914.1921
MEM 1622.589844 1664875914.2924
MEM 1791.617188 1664875914.3927
MEM 1845.171875 1664875914.4931
MEM 1623.105469 1664875914.5934
MEM 1795.859375 1664875914.6937
MEM 1672.175781 1664875914.7941
MEM 1606.347656 1664875914.8944
MEM 1715.750000 1664875914.9948
MEM 1600.675781 1664875915.0951
MEM 1718.781250 1664875915.1953
MEM 1772.820312 1664875915.2956
MEM 1610.214844 1664875915.3959
MEM 1775.859375 1664875915.4962
MEM 1622.589844 1664875915.5965
MEM 1782.390625 1664875915.6968
MEM 1860.820312 1664875915.7971
MEM 1621.816406 1664875915.8974
MEM 1718.781250 1664875915.9977
MEM 1792.820312 1664875916.0980
MEM 1614.855469 1664875916.1983
MEM 1769.750000 1664875916.2986
MEM 1598.355469 1664875916.3989
MEM 1598.871094 1664875916.4992
MEM 1598.871094 1664875916.5994
MEM 1598.871094 1664875916.6997
MEM 1598.871094 1664875916.7999
MEM 1598.871094 1664875916.9001
MEM 1598.871094 1664875917.0004
MEM 1598.871094 1664875917.1006
MEM 1598.871094 1664875917.2009
MEM 1598.871094 1664875917.3011
MEM 1598.871094 1664875917.4014
MEM 1598.871094 1664875917.5016
MEM 1598.871094 1664875917.6019
MEM 1598.871094 1664875917.7022
MEM 1598.871094 1664875917.8024
MEM 1598.871094 1664875917.9026
MEM 1598.871094 1664875918.0028
MEM 1598.871094 1664875918.1030
MEM 1598.871094 1664875918.2032
MEM 1598.871094 1664875918.3034
MEM 956.253906 1664875918.4036
MEM 956.253906 1664875918.5038
MEM 956.253906 1664875918.6041
MEM 956.253906 1664875918.7043
MEM 956.253906 1664875918.8046
MEM 956.253906 1664875918.9048
MEM 956.253906 1664875919.0051
MEM 956.253906 1664875919.1054
MEM 970.429688 1664875919.2056
MEM 1051.242188 1664875919.3060
MEM 1277.890625 1664875919.4063
MEM 1032.261719 1664875919.5065
MEM 1195.421875 1664875919.6068
MEM 1252.933594 1664875919.7072
MEM 1114.960938 1664875919.8075
MEM 1254.613281 1664875919.9078
MEM 1117.738281 1664875920.0081
MEM 1154.804688 1664875920.1084
MEM 1401.363281 1664875920.2087
MEM 1183.164062 1664875920.3090
MEM 1317.683594 1664875920.4093
MEM 1401.492188 1664875920.5096
MEM 1241.886719 1664875920.6099
MEM 1401.375000 1664875920.7102
MEM 1410.007812 1664875920.8105
MEM 1347.179688 1664875920.9107
MEM 1500.007812 1664875921.0111
MEM 1318.535156 1664875921.1113
MEM 1388.894531 1664875921.2116
MEM 1652.117188 1664875921.3119
MEM 1383.187500 1664875921.4122
MEM 1518.480469 1664875921.5125
MEM 1602.761719 1664875921.6128
MEM 1449.386719 1664875921.7131
MEM 1451.050781 1664875921.8134
MEM 1589.312500 1664875921.9137
MEM 1524.152344 1664875922.0140
MEM 1665.179688 1664875922.1143
MEM 1468.406250 1664875922.2146
MEM 1540.445312 1664875922.3149
MEM 1739.378906 1664875922.4152
MEM 1749.281250 1664875922.5154
MEM 1518.601562 1664875922.6157
MEM 1556.960938 1664875922.7161
MEM 1762.882812 1664875922.8164
MEM 1814.703125 1664875922.9166
MEM 1574.746094 1664875923.0169
MEM 1685.570312 1664875923.1172
MEM 1817.753906 1664875923.2174
MEM 1855.628906 1664875923.3177
MEM 1757.851562 1664875923.4180
MEM 1687.093750 1664875923.5183
MEM 1779.605469 1664875923.6186
MEM 1833.496094 1664875923.7189
MEM 1851.542969 1664875923.8191
MEM 1756.976562 1664875923.9194
MEM 1679.300781 1664875924.0197
MEM 1729.000000 1664875924.1200
MEM 1883.339844 1664875924.2203
MEM 1893.128906 1664875924.3205
MEM 1915.300781 1664875924.4207
MEM 1822.476562 1664875924.5210
MEM 1754.007812 1664875924.6213
MEM 1779.847656 1664875924.7215
MEM 1961.996094 1664875924.8218
MEM 1720.234375 1664875924.9221
MEM 1745.500000 1664875925.0224
MEM 1915.847656 1664875925.1226
MEM 1965.933594 1664875925.2229
MEM 1899.832031 1664875925.3232
MEM 1804.023438 1664875925.4236
MEM 1881.976562 1664875925.5239
MEM 1917.976562 1664875925.6242
MEM 1941.878906 1664875925.7244
MEM 1977.199219 1664875925.8247
MEM 1727.710938 1664875925.9250
MEM 1815.839844 1664875926.0253
MEM 1926.742188 1664875926.1256
MEM 1944.773438 1664875926.2258
MEM 1974.679688 1664875926.3261
MEM 1712.757812 1664875926.4264
MEM 1804.023438 1664875926.5267
MEM 1903.976562 1664875926.6271
MEM 1899.058594 1664875926.7274
MEM 1804.023438 1664875926.8278
MEM 1868.328125 1664875926.9281
MEM 1965.875000 1664875927.0283
MEM 1898.417969 1664875927.1286
MEM 1735.703125 1664875927.2289
MEM 1828.773438 1664875927.3292
MEM 1976.960938 1664875927.4294
MEM 1726.164062 1664875927.5297
MEM 1772.570312 1664875927.6300
MEM 1964.085938 1664875927.7302
MEM 1719.203125 1664875927.8305
MEM 1705.285156 1664875927.9309
MEM 1949.976562 1664875928.0312
MEM 1857.375000 1664875928.1315
MEM 1799.125000 1664875928.2318
MEM 1903.046875 1664875928.3322
MEM 1994.750000 1664875928.4324
MEM 1903.000000 1664875928.5328
MEM 1753.492188 1664875928.6331
MEM 1804.050781 1664875928.7334
MEM 1990.625000 1664875928.8337
MEM 1894.089844 1664875928.9340
MEM 1804.023438 1664875929.0345
MEM 1919.253906 1664875929.1348
MEM 1724.101562 1664875929.2351
MEM 1769.992188 1664875929.3354
MEM 1858.417969 1664875929.4357
MEM 1735.960938 1664875929.5359
MEM 1828.773438 1664875929.6362
MEM 1903.000000 1664875929.7365
MEM 1750.656250 1664875929.8368
MEM 1756.601562 1664875929.9371
MEM 1903.000000 1664875930.0375
MEM 1748.851562 1664875930.1378
MEM 1772.527344 1664875930.2381
MEM 1976.628906 1664875930.3384
MEM 1998.800781 1664875930.4387
MEM 1725.132812 1664875930.5389
MEM 1776.179688 1664875930.6392
MEM 1882.417969 1664875930.7396
MEM 1736.992188 1664875930.8399
MEM 1828.773438 1664875930.9402
MEM 1821.765625 1664875931.0404
MEM 1768.445312 1664875931.1407
MEM 1828.328125 1664875931.2411
MEM 1715.078125 1664875931.3413
MEM 1804.023438 1664875931.4417
MEM 1923.976562 1664875931.5420
MEM 1720.750000 1664875931.6423
MEM 1750.656250 1664875931.7426
MEM 1828.417969 1664875931.8429
MEM 1738.539062 1664875931.9432
MEM 1764.527344 1664875932.0435
MEM 1822.417969 1664875932.1438
MEM 1733.898438 1664875932.2441
MEM 1853.480469 1664875932.3444
MEM 1998.410156 1664875932.4447
MEM 1725.906250 1664875932.5450
MEM 1787.265625 1664875932.6453
MEM 1903.000000 1664875932.7456
MEM 1754.265625 1664875932.8459
MEM 1838.328125 1664875932.9463
MEM 1716.625000 1664875933.0465
MEM 1724.875000 1664875933.1468
MEM 1878.328125 1664875933.2472
MEM 1735.703125 1664875933.3475
MEM 1828.773438 1664875933.4478
MEM 1841.039062 1664875933.5481
MEM 1804.023438 1664875933.6484
MEM 1963.363281 1664875933.7487
MEM 1716.625000 1664875933.8489
MEM 1723.328125 1664875933.9492
MEM 1976.953125 1664875934.0496
MEM 1731.320312 1664875934.1498
MEM 1828.773438 1664875934.2501
MEM 1868.417969 1664875934.3506
MEM 1705.285156 1664875934.4509
MEM 1705.285156 1664875934.5511
MEM 1705.285156 1664875934.6514
MEM 1705.285156 1664875934.7516
MEM 1705.285156 1664875934.8518
MEM 1705.285156 1664875934.9521
MEM 1306.371094 1664875935.0523
MEM 914.394531 1664875935.1526
MEM 914.394531 1664875935.2529
MEM 914.394531 1664875935.3534
MEM 914.394531 1664875935.4540
MEM 914.394531 1664875935.5545
MEM 914.394531 1664875935.6548
MEM 914.394531 1664875935.7554
MEM 914.648438 1664875935.8560
MEM 914.648438 1664875935.9566
MEM 914.648438 1664875936.0569
MEM 914.648438 1664875936.1571
MEM 914.648438 1664875936.2574
MEM 914.648438 1664875936.3576
MEM 1007.496094 1664875936.4580
MEM 923.925781 1664875936.5582
MEM 1186.468750 1664875936.6585
MEM 914.648438 1664875936.7589
MEM 1077.406250 1664875936.8592
MEM 1166.058594 1664875936.9594
MEM 982.132812 1664875937.0597
MEM 1153.847656 1664875937.1601
MEM 1014.300781 1664875937.2603
MEM 1118.339844 1664875937.3607
MEM 1272.582031 1664875937.4610
MEM 1030.875000 1664875937.5612
MEM 1285.683594 1664875937.6615
MEM 1038.093750 1664875937.7618
MEM 1261.062500 1664875937.8622
MEM 1163.398438 1664875937.9625
MEM 1303.242188 1664875938.0628
MEM 1234.011719 1664875938.1631
MEM 1132.210938 1664875938.2634
MEM 1254.589844 1664875938.3637
MEM 1347.773438 1664875938.4640
MEM 1179.847656 1664875938.5643
MEM 1403.003906 1664875938.6646
MEM 1260.527344 1664875938.7650
MEM 1218.203125 1664875938.8652
MEM 1483.066406 1664875938.9655
MEM 1245.015625 1664875939.0658
MEM 1458.445312 1664875939.1661
MEM 1334.031250 1664875939.2665
MEM 1464.070312 1664875939.3668
MEM 1526.097656 1664875939.4672
MEM 1325.335938 1664875939.5674
MEM 1487.218750 1664875939.6677
MEM 1375.808594 1664875939.7680
MEM 1510.054688 1664875939.8683
MEM 1594.980469 1664875939.9686
MEM 1427.054688 1664875940.0689
MEM 1606.769531 1664875940.1692
MEM 1550.773438 1664875940.2695
MEM 1470.308594 1664875940.3698
MEM 1730.273438 1664875940.4701
MEM 1507.691406 1664875940.5704
MEM 1557.332031 1664875940.6707
MEM 1656.214844 1664875940.7710
MEM 1521.812500 1664875940.8712
MEM 1698.984375 1664875940.9715
MEM 1581.824219 1664875941.0719
MEM 1705.562500 1664875941.1721
MEM 1806.746094 1664875941.2724
MEM 1627.914062 1664875941.3727
MEM 1804.535156 1664875941.4731
MEM 1666.121094 1664875941.5734
MEM 1614.250000 1664875941.6737
MEM 1878.597656 1664875941.7740
MEM 1606.777344 1664875941.8744
MEM 1782.292969 1664875941.9747
MEM 1853.847656 1664875942.0750
MEM 1606.777344 1664875942.1754
MEM 1790.808594 1664875942.2757
MEM 1851.496094 1664875942.3760
MEM 1626.882812 1664875942.4763
MEM 1804.535156 1664875942.5766
MEM 1705.097656 1664875942.6770
MEM 1619.406250 1664875942.7772
MEM 1804.535156 1664875942.8776
MEM 1632.296875 1664875942.9779
MEM 1705.656250 1664875943.0782
MEM 1762.746094 1664875943.1785
MEM 1616.828125 1664875943.2788
MEM 1878.597656 1664875943.3791
MEM 1618.218750 1664875943.4794
MEM 1724.941406 1664875943.5797
MEM 1795.496094 1664875943.6800
MEM 1622.757812 1664875943.7803
MEM 1804.535156 1664875943.8807
MEM 1607.031250 1664875943.9809
MEM 1607.804688 1664875944.0812
MEM 1607.804688 1664875944.1814
MEM 1607.804688 1664875944.2817
MEM 1607.804688 1664875944.3820
MEM 1607.804688 1664875944.4823
MEM 1607.804688 1664875944.5826
MEM 1607.804688 1664875944.6828
MEM 1607.804688 1664875944.7831
MEM 1607.804688 1664875944.8833
MEM 1607.804688 1664875944.9836
MEM 1607.804688 1664875945.0838
MEM 1607.804688 1664875945.1841
MEM 1607.804688 1664875945.2843
MEM 1607.804688 1664875945.3846
MEM 1607.804688 1664875945.4848
MEM 1607.804688 1664875945.5850
MEM 1607.804688 1664875945.6852
MEM 1607.804688 1664875945.7854
MEM 1607.804688 1664875945.8856
MEM 964.945312 1664875945.9858
MEM 964.945312 1664875946.0860
MEM 964.945312 1664875946.1863
MEM 964.945312 1664875946.2869
MEM 964.945312 1664875946.3874
MEM 964.945312 1664875946.4879
MEM 964.945312 1664875946.5884
MEM 964.945312 1664875946.6887
MEM 964.945312 1664875946.7889
MEM 964.945312 1664875946.8892
MEM 964.945312 1664875946.9894
MEM 975.511719 1664875947.0897
MEM 1029.933594 1664875947.1900
MEM 1311.023438 1664875947.2903
MEM 1039.132812 1664875947.3906
MEM 1196.105469 1664875947.4909
MEM 1261.351562 1664875947.5913
MEM 1112.035156 1664875947.6916
MEM 1241.570312 1664875947.7919
MEM 1172.890625 1664875947.8922
MEM 1261.464844 1664875947.9924
MEM 1456.101562 1664875948.0928
MEM 1230.582031 1664875948.1931
MEM 1322.562500 1664875948.2934
MEM 1419.113281 1664875948.3937
MEM 1293.687500 1664875948.4940
MEM 1459.101562 1664875948.5943
MEM 1508.429688 1664875948.6947
MEM 1359.886719 1664875948.7950
MEM 1413.949219 1664875948.8953
MEM 1321.472656 1664875948.9956
MEM 1360.351562 1664875949.0959
MEM 1656.984375 1664875949.1962
MEM 1383.289062 1664875949.2964
MEM 1497.441406 1664875949.3968
MEM 1607.312500 1664875949.4971
MEM 1450.003906 1664875949.5975
MEM 1508.671875 1664875949.6978
MEM 1654.156250 1664875949.7981
MEM 1607.238281 1664875949.8983
MEM 1767.472656 1664875949.9987
MEM 1769.445312 1664875950.0990
MEM 1690.765625 1664875950.1992
MEM 1629.324219 1664875950.2995
MEM 1780.031250 1664875950.3998
MEM 1696.519531 1664875950.5001
MEM 1591.367188 1664875950.6004
MEM 1755.750000 1664875950.7007
MEM 1866.156250 1664875950.8010
MEM 1874.148438 1664875950.9012
MEM 1797.312500 1664875951.0016
MEM 1644.417969 1664875951.1019
MEM 1706.691406 1664875951.2022
MEM 1903.394531 1664875951.3025
MEM 1935.363281 1664875951.4027
MEM 1667.046875 1664875951.5030
MEM 1755.878906 1664875951.6033
MEM 1911.933594 1664875951.7036
MEM 1930.164062 1664875951.8039
MEM 1886.195312 1664875951.9042
MEM 1739.433594 1664875952.0045
MEM 1854.617188 1664875952.1048
MEM 1985.054688 1664875952.2050
MEM 1770.570312 1664875952.3053
MEM 1803.570312 1664875952.4056
MEM 1976.519531 1664875952.5059
MEM 1943.695312 1664875952.6062
MEM 1854.617188 1664875952.7065
MEM 1943.550781 1664875952.8068
MEM 1990.269531 1664875952.9071
MEM 2034.281250 1664875953.0074
MEM 1769.796875 1664875953.1077
MEM 1793.773438 1664875953.2080
MEM 2027.562500 1664875953.3083
MEM 1784.234375 1664875953.4086
MEM 1904.074219 1664875953.5088
MEM 1992.519531 1664875953.6091
MEM 2004.367188 1664875953.7093
MEM 1923.011719 1664875953.8097
MEM 1792.484375 1664875953.9099
MEM 1795.882812 1664875954.0103
MEM 1944.210938 1664875954.1106
MEM 1854.617188 1664875954.2109
MEM 2008.542969 1664875954.3112
MEM 1773.148438 1664875954.4114
MEM 1803.828125 1664875954.5117
MEM 1949.011719 1664875954.6120
MEM 1796.867188 1664875954.7124
MEM 1829.925781 1664875954.8128
MEM 1765.671875 1664875954.9131
MEM 1780.652344 1664875955.0135
MEM 2004.515625 1664875955.1137
MEM 2020.453125 1664875955.2140
MEM 2042.367188 1664875955.3143
MEM 1770.054688 1664875955.4145
MEM 1827.246094 1664875955.5148
MEM 2028.445312 1664875955.6151
MEM 1770.054688 1664875955.7155
MEM 1774.179688 1664875955.8158
MEM 2027.671875 1664875955.9162
MEM 1776.242188 1664875956.0165
MEM 1831.414062 1664875956.1168
MEM 1953.593750 1664875956.2171
MEM 1802.796875 1664875956.3174
MEM 1870.921875 1664875956.4177
MEM 1767.992188 1664875956.5179
MEM 1816.417969 1664875956.6182
MEM 2050.433594 1664875956.7185
MEM 1777.015625 1664875956.8188
MEM 1843.789062 1664875956.9193
MEM 1945.011719 1664875957.0196
MEM 1791.710938 1664875957.1199
MEM 1828.433594 1664875957.2201
MEM 2032.515625 1664875957.3204
MEM 2052.406250 1664875957.4207
MEM 1779.593750 1664875957.5210
MEM 1862.867188 1664875957.6213
MEM 1953.593750 1664875957.7216
MEM 1797.898438 1664875957.8219
MEM 1866.316406 1664875957.9222
MEM 1868.101562 1664875958.0224
MEM 1825.226562 1664875958.1227
MEM 1933.074219 1664875958.2231
MEM 1770.054688 1664875958.3234
MEM 1798.929688 1664875958.4237
MEM 1883.011719 1664875958.5240
MEM 1786.812500 1664875958.6243
MEM 1866.316406 1664875958.7246
MEM 1949.011719 1664875958.8249
MEM 1793.000000 1664875958.9252
MEM 1817.121094 1664875959.0255
MEM 1929.011719 1664875959.1259
MEM 1787.585938 1664875959.2262
MEM 1879.367188 1664875959.3265
MEM 1953.593750 1664875959.4268
MEM 1810.273438 1664875959.5271
MEM 1904.199219 1664875959.6274
MEM 1770.054688 1664875959.7277
MEM 1781.398438 1664875959.8280
MEM 2027.414062 1664875959.9283
MEM 1767.992188 1664875960.0286
MEM 1805.074219 1664875960.1290
MEM 2040.437500 1664875960.2292
MEM 2052.289062 1664875960.3295
MEM 1781.914062 1664875960.4298
MEM 1879.367188 1664875960.5301
MEM 1953.593750 1664875960.6304
MEM 1812.593750 1664875960.7307
MEM 1958.515625 1664875960.8311
MEM 1939.011719 1664875960.9314
MEM 1791.968750 1664875961.0317
MEM 1780.601562 1664875961.1320
MEM 1906.664062 1664875961.2323
MEM 1849.203125 1664875961.3326
MEM 1969.722656 1664875961.4330
MEM 1891.269531 1664875961.5333
MEM 1755.878906 1664875961.6335
MEM 1755.878906 1664875961.7337
MEM 1755.878906 1664875961.8339
MEM 1755.878906 1664875961.9342
MEM 1755.878906 1664875962.0344
MEM 1755.878906 1664875962.1346
MEM 911.726562 1664875962.2349
MEM 911.726562 1664875962.3351
MEM 911.726562 1664875962.4356
MEM 911.726562 1664875962.5363
MEM 911.726562 1664875962.6369
MEM 911.726562 1664875962.7379
MEM 911.726562 1664875962.8385
MEM 911.726562 1664875962.9391
MEM 911.726562 1664875963.0395
MEM 911.726562 1664875963.1400
MEM 911.726562 1664875963.2406
MEM 911.726562 1664875963.3408
MEM 911.726562 1664875963.4411
MEM 911.726562 1664875963.5413
MEM 911.726562 1664875963.6416
MEM 952.457031 1664875963.7419
MEM 1158.925781 1664875963.8422
MEM 1145.136719 1664875963.9425
MEM 976.375000 1664875964.0428
MEM 1072.816406 1664875964.1431
MEM 1021.234375 1664875964.2434
MEM 1208.367188 1664875964.3437
MEM 1168.371094 1664875964.4441
MEM 1070.359375 1664875964.5444
MEM 1331.972656 1664875964.6447
MEM 1117.023438 1664875964.7449
MEM 1216.371094 1664875964.8452
MEM 1331.769531 1664875964.9455
MEM 1155.121094 1664875965.0458
MEM 1307.250000 1664875965.1461
MEM 1176.734375 1664875965.2465
MEM 1283.351562 1664875965.3468
MEM 1355.289062 1664875965.4471
MEM 1221.132812 1664875965.5474
MEM 1320.109375 1664875965.6477
MEM 1208.460938 1664875965.7481
MEM 1344.171875 1664875965.8483
MEM 1415.179688 1664875965.9486
MEM 1225.214844 1664875966.0489
MEM 1449.660156 1664875966.1492
MEM 1303.906250 1664875966.2496
MEM 1264.859375 1664875966.3498
MEM 1529.722656 1664875966.4501
MEM 1281.875000 1664875966.5504
MEM 1505.101562 1664875966.6508
MEM 1414.386719 1664875966.7511
MEM 1319.199219 1664875966.8514
MEM 1503.101562 1664875966.9517
MEM 1362.585938 1664875967.0520
MEM 1534.558594 1664875967.1524
MEM 1571.503906 1664875967.2526
MEM 1370.445312 1664875967.3529
MEM 1653.296875 1664875967.4535
MEM 1422.980469 1664875967.5538
MEM 1554.546875 1664875967.6541
MEM 1518.570312 1664875967.7543
MEM 1617.015625 1664875967.8546
MEM 1700.871094 1664875967.9550
MEM 1566.921875 1664875968.0553
MEM 1826.371094 1664875968.1556
MEM 1611.007812 1664875968.2559
MEM 1801.750000 1664875968.3562
MEM 1755.753906 1664875968.4565
MEM 1663.484375 1664875968.5568
MEM 1925.253906 1664875968.6570
MEM 1692.617188 1664875968.7573
MEM 1900.628906 1664875968.8577
MEM 1797.718750 1664875968.9580
MEM 1710.859375 1664875969.0582
MEM 1801.750000 1664875969.1585
MEM 1702.871094 1664875969.2589
MEM 1900.617188 1664875969.3592
MEM 1872.828125 1664875969.4595
MEM 1717.035156 1664875969.5598
MEM 1864.507812 1664875969.6601
MEM 1702.859375 1664875969.7605
MEM 1900.589844 1664875969.8609
MEM 1841.152344 1664875969.9612
MEM 1709.789062 1664875970.0615
MEM 1921.550781 1664875970.1618
MEM 1717.000000 1664875970.2620
MEM 1900.582031 1664875970.3624
MEM 1746.644531 1664875970.4627
MEM 1897.628906 1664875970.5631
MEM 1961.542969 1664875970.6633
MEM 1724.984375 1664875970.7636
MEM 1900.574219 1664875970.8639
MEM 1855.859375 1664875970.9643
MEM 1713.898438 1664875971.0646
MEM 1876.464844 1664875971.1649
MEM 1727.304688 1664875971.2652
MEM 1865.695312 1664875971.3655
MEM 1702.816406 1664875971.4657
MEM 1702.816406 1664875971.5660
MEM 1702.816406 1664875971.6663
MEM 1702.816406 1664875971.7666
MEM 1702.816406 1664875971.8668
MEM 1702.816406 1664875971.9671
MEM 1702.816406 1664875972.0673
MEM 1702.816406 1664875972.1677
MEM 1702.816406 1664875972.2679
MEM 1702.816406 1664875972.3681
MEM 1702.816406 1664875972.4684
MEM 1702.816406 1664875972.5686
MEM 1702.816406 1664875972.6689
MEM 1702.816406 1664875972.7691
MEM 1702.816406 1664875972.8693
MEM 1702.816406 1664875972.9695
MEM 1702.816406 1664875973.0697
MEM 1702.816406 1664875973.1699
MEM 1702.816406 1664875973.2701
MEM 1702.816406 1664875973.3704
MEM 961.261719 1664875973.4710
MEM 961.261719 1664875973.5712
MEM 961.261719 1664875973.6715
MEM 961.261719 1664875973.7717
MEM 961.261719 1664875973.8720
MEM 961.261719 1664875973.9723
MEM 961.261719 1664875974.0726
MEM 961.261719 1664875974.1728
MEM 983.429688 1664875974.2731
MEM 1104.308594 1664875974.3733
MEM 1307.339844 1664875974.4737
MEM 1026.941406 1664875974.5739
MEM 1060.144531 1664875974.6743
MEM 1306.835938 1664875974.7746
MEM 1074.320312 1664875974.8749
MEM 1109.585938 1664875974.9752
MEM 1286.945312 1664875975.0755
MEM 1121.441406 1664875975.1758
MEM 1235.394531 1664875975.2762
MEM 1285.347656 1664875975.3765
MEM 1320.148438 1664875975.4768
MEM 1257.765625 1664875975.5771
MEM 1329.511719 1664875975.6774
MEM 1217.230469 1664875975.7777
MEM 1320.355469 1664875975.8780
MEM 1412.953125 1664875975.9783
MEM 1270.281250 1664875976.0785
MEM 1307.351562 1664875976.1788
MEM 1579.269531 1664875976.2792
MEM 1331.066406 1664875976.3795
MEM 1448.785156 1664875976.4798
MEM 1653.429688 1664875976.5802
MEM 1380.507812 1664875976.6805
MEM 1507.507812 1664875976.7808
MEM 1535.046875 1664875976.8811
MEM 1438.007812 1664875976.9814
MEM 1588.472656 1664875977.0817
MEM 1725.023438 1664875977.1819
MEM 1756.062500 1664875977.2822
MEM 1478.941406 1664875977.3825
MEM 1588.152344 1664875977.4828
MEM 1791.691406 1664875977.5831
MEM 1706.570312 1664875977.6834
MEM 1555.449219 1664875977.7837
MEM 1617.730469 1664875977.8840
MEM 1819.785156 1664875977.9843
MEM 1570.808594 1664875978.0845
MEM 1636.136719 1664875978.1848
MEM 1803.636719 1664875978.2852
MEM 1829.285156 1664875978.3854
MEM 1851.140625 1664875978.4857
MEM 1729.824219 1664875978.5860
MEM 1667.152344 1664875978.6863
MEM 1746.121094 1664875978.7866
MEM 1910.046875 1664875978.8869
MEM 1764.234375 1664875978.9872
MEM 1725.359375 1664875979.0875
MEM 1816.304688 1664875979.1878
MEM 1929.031250 1664875979.2881
MEM 1728.867188 1664875979.3883
MEM 1815.433594 1664875979.4886
MEM 1930.179688 1664875979.5889
MEM 1936.062500 1664875979.6892
MEM 1994.523438 1664875979.7894
MEM 1772.570312 1664875979.8897
MEM 1811.757812 1664875979.9900
MEM 1962.593750 1664875980.0903
MEM 1945.171875 1664875980.1906
MEM 1821.183594 1664875980.2909
MEM 1944.804688 1664875980.3912
MEM 1964.832031 1664875980.4914
MEM 1986.746094 1664875980.5916
MEM 1930.867188 1664875980.6919
MEM 1849.132812 1664875980.7922
MEM 1955.035156 1664875980.8925
MEM 2006.699219 1664875980.9927
MEM 1914.699219 1664875981.0931
MEM 1788.023438 1664875981.1934
MEM 1904.253906 1664875981.2936
MEM 2021.230469 1664875981.3939
MEM 1769.347656 1664875981.4942
MEM 1786.621094 1664875981.5944
MEM 2008.652344 1664875981.6947
MEM 2012.683594 1664875981.7950
MEM 1854.824219 1664875981.8953
MEM 1823.488281 1664875981.9955
MEM 1961.355469 1664875982.0958
MEM 2047.304688 1664875982.1961
MEM 1772.183594 1664875982.2964
MEM 1849.484375 1664875982.3967
MEM 2017.398438 1664875982.4970
MEM 1764.703125 1664875982.5973
MEM 1816.945312 1664875982.6976
MEM 1987.222656 1664875982.7979
MEM 1997.222656 1664875982.8982
MEM 2021.437500 1664875982.9984
MEM 1880.375000 1664875983.0987
MEM 1836.585938 1664875983.1990
MEM 1964.511719 1664875983.2993
MEM 1766.718750 1664875983.3995
MEM 1756.148438 1664875983.4998
MEM 2024.695312 1664875983.6001
MEM 1775.484375 1664875983.7004
MEM 1823.953125 1664875983.8007
MEM 1914.535156 1664875983.9011
MEM 1791.984375 1664875984.0013
MEM 1793.714844 1664875984.1017
MEM 1765.429688 1664875984.2019
MEM 1755.894531 1664875984.3023
MEM 1966.585938 1664875984.4027
MEM 1944.742188 1664875984.5031
MEM 1843.804688 1664875984.6034
MEM 1838.714844 1664875984.7038
MEM 1862.832031 1664875984.8041
MEM 1833.234375 1664875984.9043
MEM 1874.937500 1664875985.0047
MEM 1959.789062 1664875985.1051
MEM 1854.632812 1664875985.2054
MEM 1993.304688 1664875985.3057
MEM 2009.265625 1664875985.4060
MEM 2039.171875 1664875985.5063
MEM 1771.101562 1664875985.6066
MEM 1786.054688 1664875985.7068
MEM 2027.687500 1664875985.8072
MEM 1776.000000 1664875985.9074
MEM 1847.886719 1664875986.0077
MEM 2009.265625 1664875986.1080
MEM 1771.613281 1664875986.2082
MEM 1843.500000 1664875986.3085
MEM 2031.410156 1664875986.4088
MEM 2043.269531 1664875986.5090
MEM 1770.839844 1664875986.6093
MEM 1836.539062 1664875986.7096
MEM 2033.214844 1664875986.8098
MEM 1774.964844 1664875986.9101
MEM 1866.960938 1664875987.0104
MEM 1953.414062 1664875987.1107
MEM 1801.519531 1664875987.2111
MEM 1848.710938 1664875987.3114
MEM 1765.425781 1664875987.4117
MEM 1805.332031 1664875987.5119
MEM 1978.167969 1664875987.6122
